"type","x","y","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","wc2.1_30s_elev","pest","distriver1","distriver2","distriver3","rivtype","distlake","distshore","agpot","distblack","distclear","distwhite","npp","T_SILT","phsoil","T_GRAVEL","S_CEC_CLAY","T_PH_H2O","S_SAND","S_GRAVEL","mgs","nure","nuav","rug","nitrogen","bdod","cec","cfvo","clay","phh2o","sand","silt","soc","phos","smn30cm","smc30cm","T_C","S_C","T_OC","S_OC","AWT_S_OC","AWT_T_OC","AWC","T_CEC_CLAY","T_BULK_DEN","S_BULK_DEN"
"ADE",-63.22333935,-9.001708019,25.33749962,25.81666565,24.64999962,2295,368,14,68.28382111,1058,83,496,178,11.02499962,71.59091949,49.5491066,32.59999847,17.20000076,15.39999771,25.45000076,24.68333244,105,215.1764773,504488.2467,1018029.112,57749.95698,"clear",492236.954,1286682.427,5e-04,55444.95205,6501.437282,56733.75789,1000.200012,9,4.4,0,4,4,21,0,11,3,4,3.25,2.2,1.1,16,2.8,31.3,4,47.4,21.3,24.6,116.9999924,104,92.39450073,3.096,3.906,0.8,0.45,4.16808,3.87828,1,12,1.33,1.34
"ADE",-63.12935035,-9.797659715,25.42083359,25.88333321,24.68333435,2149,334,8,68.12663269,966,57,534,137,11.95833302,70.75937653,50.96601868,33.59999847,16.70000076,16.89999771,25.53333282,24.86666679,123,124.886539,593600.0353,1038525.025,139614.3337,"clear",425134.9436,1231118.939,0.0175,118377.9372,3174.691327,139712.5441,973.2999878,9,4.5,0,4,4.1,24,0,11,3,3,5.4375,2.09,1.18,16.9,4.3,31.6,4.5,40,28.4,24.7,350.999939,104,92.08319855,3.096,3.906,0.8,0.45,3.73212,3.21642,1,11,1.33,1.34
"ADE",-63.12935035,-10.26586659,25.30416679,25.75,24.56666565,2008,326,9,68.11216736,897,56,295,125,11.9416666,71.5069809,50.42811203,33.40000153,16.70000076,16.70000076,25.43333435,24.78333282,146,98.42500051,645588.8984,1014322.4,178408.3799,"clear",385603.4019,1191779.981,0.02,168329.4919,37656.94233,178164.2748,944,9,5.1,10,7,4.4,49,10,10,3,3,11.875,2.03,1.13,14.5,4.2,27.6,4.4,51,21.4,22.5,350.999939,104,82.71849823,2.25,1.68,0.5,0.16,2.44545,2.68785,1,11,1.49,1.49
"ADE",-63.50530635,-9.423094211,25.46666718,25.96666718,24.76666641,2174,350,13,67.26381683,987,73,494,162,11.41666603,71.80294037,49.78742218,33.09999847,17.20000076,15.89999771,25.54999924,24.85000038,127,155.5392665,550298.2001,1024101.1,81144.92466,"clear",436074.6739,1231334.931,0.005,107230.0997,5706.131973,81269.26455,966.5,9,4.5,0,4,4.1,24,0,11,3,3,4.75,2.41,1.12,13.4,3.3,33.9,4.1,42.4,23.6,27.9,116.9999924,104,95.85359955,3.096,3.906,0.8,0.45,3.73212,3.21642,1,5,1.29,1.33
"ADE",-63.59929535,-9.001708019,25.52083397,26.01666641,24.83333397,2207,346,18,66.36277008,994,87,487,175,11.125,71.77418518,49.10370636,32.90000153,17.39999962,15.50000191,25.60000038,24.90000153,109,223.7391059,503452.3684,1004626.106,44335.44174,"clear",472233.1937,1258674.73,0.0025,94684.84252,15335.67626,43357.89265,966.5,9,4.4,0,4,4.1,21,0,11,3,4,1.5,2.37,1.06,13.3,1.8,32.2,4.1,47.2,20.6,26.8,116.9999924,104,95.85359955,3.096,3.906,0.8,0.45,3.73212,3.21642,1,5,1.29,1.33
"ADE",-63.78727335,-8.627142515,25.75833321,26.26666641,25.13333321,2215,346,21,64.34566498,965,103,496,173,11.01666641,72.00434875,45.36886215,33.20000076,17.89999962,15.30000114,25.76666641,25.25,85,284.3523636,462598.7757,958632.6406,2270.460097,"white",462600.4813,1276534.728,5e-04,91437.85301,13171.32788,1800.779403,987.7000122,60,4.4,0,9,4.3,21,0,12,3,4,4.25,2.59,1.09,14.1,2.9,33.6,4,37.6,28.8,25.5,69,104,66.66280365,1.6254,1.9551,0.43,0.21,2.464245,2.548845,1,5,1.26,1.33
"ADE",-63.97525135,-8.954887331,25.83333397,26.36666679,25.16666603,2188,333,27,61.39666748,933,113,508,181,11.36666679,71.94093323,48.11600876,33.5,17.70000076,15.79999924,25.86666679,25.28333282,104,240.7599613,500652.7644,987770.3013,10135.03183,"white",459898.0467,1235334.444,0.004,126785.8675,21772.32147,10786.71297,987.7000122,25,4.4,0,5,4.1,21,0,11,3,4,4.625,2.69,1.21,15.4,1.7,32.3,4.3,31.4,36.2,27.4,69,104,66.66280365,2.4738,3.5028,0.62,0.36,3.73212,3.21642,1,5,1.29,1.33
"ADE",-64.35120736,-9.188990771,26.03333282,26.54999924,25.36666679,2026,299,25,60.46309662,854,105,480,173,10.89999962,73.15435028,47.73667145,33.20000076,18.29999924,14.90000153,26.08333206,25.46666718,85,219.5523556,532123.3274,961651.5986,1636.703524,"clear",421217.6961,1188758.235,0.0045,146986.5027,2859.476933,2925.368514,970.9000244,25,4.5,0,5,4.3,24,0,11,3,4,4.6875,2.96,1.18,14.4,3.6,32.1,4.2,33.4,34.5,27.5,350.999939,104,92.05419922,2.409,3.129,0.55,0.3,3.118185,2.90934,1,5,1.29,1.33
"ADE",-64.72716336,-9.329452835,26.20000076,26.75,25.48333359,1877,267,25,59.3118782,778,101,450,171,10.76666641,74.7685318,51.6104393,33.09999847,18.70000076,14.39999771,26.28333282,25.56666565,84,203.7724862,555966.2564,919128.566,1257.612291,"white",394966.3135,1150469.678,0.006,121333.0006,33431.98906,428.0465008,957.2999878,25,4.5,0,5,4.3,24,0,11,3,4,4.25,2.57,1.13,14.8,4.9,26.6,4.2,45.4,28,35.3,116.9999924,104,91.78289795,2.409,3.129,0.55,0.3,3.118185,2.90934,1,5,1.29,1.33
"ADE",-64.96213586,-9.610376963,26.33333397,26.95000076,25.56666565,1767,265,22,59.80981445,737,95,422,162,10.93333244,74.885849,55.65041733,33.29999924,18.70000076,14.59999847,26.41666794,25.64999962,100,173.7542758,592785.5157,879800.8318,966.8250283,"white",358684.1808,1109930.671,0.045000002,129518.8827,61736.94057,2836.861419,930.2000122,12,4.5,1,6,4.3,24,4,11,3,3,2.75,2.46,1.15,15.3,5.9,30.7,4.3,42.5,26.9,29.6,116.9999924,104,89.67559814,3.096,3.3082,0.8,0.34,3.3082,3.21642,1,5,1.29,1.33
"ADE",-65.99601487,-9.797659715,26.42083359,27.10000038,25.58333397,1867,283,13,67.33722687,813,65,452,135,10.50833321,74.52719879,62.35739899,33.09999847,19,14.09999847,26.53333282,25.61666679,112,180.4893553,651837.8066,777324.9152,61464.69152,"white",332082.6399,1025041.714,0.167999998,82319.53442,32553.79333,29.59233561,934,28,4.6,1,6,4.7,36,4,11,3,3,3.375,2.54,1.14,12.9,4,34.8,4.2,37.3,27.9,26.4,116.9999924,104,176.8939972,7.2,7.056,2,0.84,6.84019,6.94275,1,11,1.29,1.24
"ADE",-65.29109736,-9.797659715,26.46249962,27.11666679,25.64999962,1694,285,17,63.32077789,734,81,404,141,10.9416666,74.94290924,59.39562607,33.40000153,18.79999924,14.60000229,26.54999924,25.73333359,112,169.5476391,623280.8074,838360.2658,3559.610402,"white",332231.5235,1071141.697,0.064999998,129906.5822,39157.74739,3036.231969,912.2000122,12,4.6,4,6,4.4,36,7,11,3,3,2.875,2.83,1.13,11.7,4.9,33,4.2,32.1,34.9,28.9,116.9999924,104,176.871994,3.096,3.3082,0.8,0.34,3.3082,3.21642,1,11,1.45,1.39
"ADE",-65.24410286,-10.21904591,26.5625,27.26666641,25.73333359,1767,285,21,62.21252823,762,83,420,151,11.07499981,74.83108521,62.38170624,33.59999847,18.79999924,14.79999924,26.63333321,25.81666565,143,161.6957271,666470.6507,815735.7169,4893.769708,"white",286445.212,1037946.294,0.25,173150.0609,35420.74106,4961.364751,866.2000122,12,5.1,4,7,4.5,36,7,10,3,3,6.375,2.59,1.21,11.3,6.4,31,4.6,42.1,27,24.5,116.9999924,104,150.8630066,3.096,3.3082,0.8,0.34,3.3082,3.21642,1,5,1.45,1.39
"ADE",-65.24410286,-10.68725279,26.89999962,27.68333435,26,1805,287,27,60.7676239,781,92,421,165,11.48333359,75.05446625,67.41999054,34.29999924,19,15.29999924,26.96666718,26.14999962,145,173.5385598,716557.8762,788174.3891,14835.9496,"white",235069.5733,998537.6718,0.158000007,210636.9929,23155.76321,10879.00307,808.7000122,9,5.1,4,7,4.5,37,7,10,3,3,5,2.67,1.24,13.5,11.9,28.4,4.7,40.6,31,31.7,69,104,134.75,4.176,3.3082,0.96,0.34,2.99376,3.21642,1,6,1.45,1.39
"ADE",-65.24410286,-11.10863898,26.86249924,27.61666679,25.95000076,1712,273,18,64.75959778,758,66,386,151,10.84166622,74.77011108,67.15398407,33.70000076,19.20000076,14.5,27,26.03333282,135,211.2794565,761868.7267,765546.3653,9556.031222,"white",189169.2183,964093.5366,0.168000001,246206.1356,10628.80451,4804.198692,789.7999878,9,5.1,0,5,4.5,58,0,10,3,4,1.75,2.83,1.17,12.6,9.7,28.7,4.6,47,24.3,28.7,69,104,164.102005,4.176,3.3082,0.96,0.34,2.99376,2.94228,1,6,1.45,1.48
"ADE",-65.15011386,-11.71730792,26.78333282,27.56666565,25.81666565,1606,260,13,66.70773315,730,58,369,131,10.45000076,73.07692719,69.75063324,33.5,19.20000076,14.29999924,26.89999962,25.89999962,133,217.998372,825324.2745,746326.2942,1459.800106,"white",126632.7153,923711.3395,0.093000002,306721.2986,55653.76274,101.6800891,836.2999878,9,4.8,0,5,4.5,51,0,10,3,3,3,2.33,1.13,15.5,5.8,26.3,4.9,43.7,30,64.7,69,108,88.01439667,4.2336,4.144,0.96,0.37,2.99376,3.5043,1,6,1.4,1.48
"ADE",-64.72716336,-11.29592173,26.34166718,27.06666565,25.41666603,1679,262,9,65.33900452,744,54,386,141,10.89999962,74.65753174,66.42950439,33.20000076,18.60000038,14.60000038,26.48333359,25.53333282,173,193.9164612,770253.7771,807309.5112,59458.79812,"clear",188639.7788,989485.806,0.043000001,298744.8566,18341.58686,58999.74864,821.0999756,9,4.5,0,5,4.4,58,0,10,3,4,1.875,2.12,1.13,12.2,7.5,27.7,4.7,51.5,20.9,23.9,69,104,68.24420166,4.176,1.68,0.96,0.16,2.7888,2.94228,1,11,1.45,1.5
"ADE",-64.96213586,-11.95141136,26.70416641,27.48333359,25.66666794,1590,259,13,66.94078827,722,59,370,124,10.625,71.7905426,73.1579361,33.59999847,18.79999924,14.79999924,26.89999962,25.75,131,199.544037,846659.979,755576.0205,4399.935144,"white",113012.6684,919530.3868,0.160499997,339765.4004,58371.04628,4701.018765,879.5999756,9,4.5,0,6,4.5,58,0,9,3,3,1.625,2.55,1.22,14,3.5,25.5,5.1,46.9,27.6,28.2,321.8891602,107,83.87789917,4.176,4.144,0.96,0.37,2.99376,2.94228,1,6,1.4,1.48
"ADE",-64.58617986,-12.27915618,26.30833244,27.11666679,25.23333359,1542,252,13,67.69351196,704,59,357,110,10.69999981,72.78911591,75.07066345,33.09999847,18.39999962,14.69999886,26.51666641,25.35000038,158,215.7344815,876046.7569,782297.6274,6577.046032,"white",119521.378,918333.2291,0.246499993,393120.3294,10905.91344,5537.886558,880.5,9,4.5,0,6,4.5,58,0,9,3,3.5,2.75,2.57,1.15,15.3,6.7,22.7,5,48.3,28.9,25.9,206.9999847,107,95.5759964,4.176,4.144,0.96,0.37,2.99376,2.94228,1,6,1.4,1.48
"ADE",-64.21022385,-12.46643893,26.22500038,27,25.11666679,1516,248,12,68.73600769,698,56,354,102,10.61666679,72.22222137,75.42305756,33,18.29999924,14.70000076,26.45000076,25.28333282,137,224.6207172,892267.374,815297.5727,1216.583485,"clear",131923.5347,931219.0282,0.169500001,434521.1197,265.7982519,17674.53438,912.5999756,9,4.8,1,5,4.9,58,1,9,3,3,2.625,2.27,1.18,10.1,5,22,5.1,46.1,31.9,21.6,321.8891602,104,98.75309753,4.176,5.6322,0.96,0.54,4.62105,4.69272,1,4,1.45,1.49
"ADE",-63.97525135,-12.13869411,26.05416679,26.81666756,24.95000076,1561,251,11,67.08040619,714,59,372,108,11.50833321,71.92708588,74.32906342,33.59999847,17.60000038,15.99999809,26.23333359,25.18333435,161,193.5304665,854032.0928,850412.0904,39035.18799,"clear",166467.9861,975167.5538,0.136499997,394887.1376,32366.59756,55797.56065,935.7000122,9,4.5,0,5,4.3,58,0,9,3,4,3.25,2.11,1.24,11.3,5.9,23.6,4.8,47.4,29,23.8,69,104,113.4349976,4.176,4.144,0.96,0.37,2.99376,2.94228,1,6,1.45,1.5
"ADE",-63.74027885,-12.46643893,25.88750076,26.58333206,24.81666565,1499,246,10,69.52924347,692,52,353,100,10.89166641,73.09842682,72.4294281,32.70000076,17.79999924,14.90000153,26.13333321,24.96666718,142,214.852618,889392.8504,864393.2011,98.61988778,"clear",132910.9675,967594.3194,0.141999997,422178.9677,2966.420515,67495.9394,935.7000122,9,4.8,0,5,4.5,58,0,9,3,3,2.125,2.08,1.19,10.9,4.6,23.4,4.8,49.8,26.7,21.4,69,104,113.4349976,4.176,4.144,0.96,0.37,2.99376,2.94228,1,6,1.45,1.49
"ADE",-63.69328435,-12.09187343,25.67500114,26.40000153,24.61666679,1566,253,11,67.23638916,718,61,374,107,11.71666718,71.8813858,71.1432724,33.40000153,17.10000038,16.30000114,25.86666679,24.86666679,208,174.8435527,847583.4736,881278.9512,41675.33845,"clear",174800.6693,1000443.934,0.136499997,380597.3208,38855.92189,84276.74127,935.7000122,9,4.1,0,5,4.3,58,0,9,3,4,4.625,2.2,1.17,14.2,6.8,27.9,5.1,43,29.2,24.3,69,104,113.4349976,4.176,4.144,0.96,0.37,2.99376,2.94228,1,6,1.45,1.6
"ADE",-63.41131735,-11.99823205,25.54583359,26.20000076,24.53333282,1597,258,10,67.23869324,731,61,388,107,11.84166622,71.76766968,67.73808289,33.40000153,16.89999962,16.50000191,25.71666718,24.79999924,198,149.6865801,837050.4948,913683.3042,59722.31254,"clear",192826.0694,1029569.599,0.085000001,363303.7159,32499.13199,116334.5273,991,9,4.1,0,5,4.3,58,0,9,3,4,3.75,2,1.24,13.3,4.3,22.2,4.7,49.1,28.7,23.7,206.9999847,104,68.41629791,4.176,4.144,0.96,0.37,2.99376,2.94228,1,6,1.45,1.6
"ADE",-63.22333935,-12.46643893,25.82083321,26.45000076,24.75,1544,251,8,69.86477661,704,52,379,99,11.29166603,70.57291412,70.8217392,33.29999924,17.29999924,16,26.08333397,24.95000076,140,193.6586705,889696.6051,865356.965,21106.56116,"clear",154479.4332,1008909.663,0.087499999,411521.1933,9552.132364,114093.9088,962.5,9,4.8,0,5,4.5,58,0,9,3,3,0.625,1.72,1.28,13.7,4.5,25.1,4.9,47.7,27.2,26.3,69,104,127.6269989,4.176,4.144,0.96,0.37,2.99376,2.94228,1,6,1.45,1.49
"ADE",-62.98836685,-12.70054237,25.65833282,26.28333282,24.53333282,1541,256,7,72.53000641,719,45,373,95,11.33333302,71.27883148,74.09554291,33,17.10000038,15.89999962,25.93333435,24.73333359,144,182.4147034,917038.5502,828879.7378,6448.183546,"clear",150419.0634,1011307.637,0.1105,435191.3689,3469.447773,125724.3611,943.7999878,9,4.8,0,5,5,58,0,9,3,3,1.125,2.18,1.22,12.6,2.4,22.7,5.1,49.8,27.5,20.2,69,104,127.538002,4.089,4.144,0.94,0.37,2.99376,2.94228,1,6,1.45,1.49
"ADE",-62.56541634,-13.07510787,25.54166603,26.26666641,24.26666641,1498,254,9,73.1391449,702,47,362,90,11.39999962,70.80745697,84.04093933,32.79999924,16.70000076,16.09999847,25.88333321,24.48333359,151,199.8643138,962628.7769,766931.6953,1159.446998,"clear",163910.1339,1021660.502,0.120500002,476685.0987,1236.262675,153783.7342,888.0999756,23,5.3,0,9,5,58,1,9,2,3,2.5,1.99,1.22,10.5,2.6,21.2,5.1,54.1,24.7,19.9,545.8120117,104,68.8565979,4.089,4.144,0.94,0.39,2.99376,4.69272,1,6,1.37,1.37
"ADE",-62.23645484,-13.07510787,25.5625,26.29999924,24.26666641,1515,259,8,73.13717651,710,48,532,88,11.45833302,69.8678894,84.8561554,33,16.60000038,16.39999962,25.95000076,24.51666641,153,195.4249927,967257.5918,742030.3854,5156.173616,"clear",196590.2907,1050466.667,0.16,479663.7858,4329.588956,187892.6677,935.5,23,5.3,0,17,5,58,1,9,2,3,1,2.19,1.2,12.5,2.7,21.8,5,49.6,28.6,23.1,116.9999924,104,111.0810013,3.8313,3.6855,0.94,0.39,2.679075,4.69272,1,15,1.37,1.37
"ADE",-61.86049884,-13.40285269,25.53750038,26.36666679,24.10000038,1518,267,10,74.02865601,721,50,527,88,11.6916666,69.59325409,95.08667755,33,16.20000076,16.79999924,26.01666641,24.31666756,166,235.0955722,1010006.206,687546.5842,5463.950145,"clear",226408.1465,1063581.54,0.123000003,522076.5355,4699.723404,220030.4167,951.7000122,5,4.8,0,7,5,60,1,9,2,3,1,1.94,1.19,11.3,4.5,23,4.9,45.9,31.1,20.9,321.8891602,104,119.5039978,3.8313,3.6855,0.94,0.39,4.42953,4.69272,1,6,1.4,1.48
"ADE",-63.97525135,-13.21556994,26.16666603,26.98333359,24.93333244,1430,236,12,70.37400055,661,50,341,90,10.98333359,70.40597534,83.15740967,33.40000153,17.79999924,15.60000229,26.45000076,25.11666679,138,118.0170083,973728.029,820707.176,74196.66834,"white",46651.16954,892560.4716,0.130999997,509329.7763,18798.1845,4389.232235,833,41,5.8,1,9,4.9,33,1,9,1,2,0.625,2.19,1.23,20.6,3.8,23.8,5.3,45.3,30.9,41.1,321.8891602,112,117.5319977,8.631,6.9678,2.1,0.79,4.62105,5.994825,1,0,1.37,1.26
"ADE",-64.49219086,-13.49649407,26.28333282,27.20000076,24.76666641,1506,243,18,66.63674164,682,68,500,108,11.03333378,68.53001404,101.9878235,33.40000153,17.29999924,16.10000229,26.78333282,24.91666794,139,34.14353517,1009348.095,760276.8979,73502.95073,"clear",49737.8857,829863.9599,0.192000002,513126.0515,22574.57227,57358.08002,770.9000244,41,5.8,1,9,4.9,33,1,9,1,2,1,1.91,1.33,10.7,2.6,21.4,5.2,54.5,24.1,18.1,321.8891602,112,117.2269974,8.631,6.9678,2.1,0.79,4.62105,5.994825,1,0,1.37,1.26
"ADE",-65.71404786,-13.59013544,26.27499962,27.15000153,24.71666718,1639,256,22,61.86227417,717,94,415,137,10.8166666,65.1606369,110.5050812,33.40000153,16.79999924,16.60000229,26.86666679,24.81666565,147,70.3458085,1042266.829,628048.7342,34163.78242,"clear",55024.89263,728053.7751,0.280499995,472831.5866,29662.84478,40540.83523,684,41,5.8,1,9,4.9,33,1,10,1,2,0.5,2.62,1.26,12.5,4.3,24.3,5.1,46.3,29.3,24.1,321.8891602,112,162.970993,8.631,6.9678,2.1,0.79,4.62105,5.994825,1,0,1.37,1.26
"ADE",-65.52606986,-14.19880439,25.98750114,27.05000114,24.10000038,1698,266,26,62.12265015,753,103,557,147,10.85833359,63.87255096,133.4358215,33.20000076,16.20000076,17,26.88333321,24.13333321,150,99.39588938,1103968.953,639794.6111,52614.26737,"white",125058.9699,694570.9019,0.130999997,543525.4177,36156.96519,7744.555829,714.7999878,41,5.8,1,9,4.9,33,1,10,1,2,0.625,2.12,1.3,13.6,3.5,25.9,5.4,43.7,30.4,29.3,321.8891602,112,118.4670029,8.631,6.9678,2.1,0.79,4.62105,5.994825,1,0,1.37,1.26
"ADE",-66.55994887,-13.356032,26.23333359,27.23333359,24.56666565,1695,264,33,60.1754837,748,128,544,169,10.88333321,66.36177826,117.4992065,33.40000153,17,16.40000153,26.96666718,24.60000038,165,85.70993377,1042839.154,543365.0276,59919.41167,"white",42607.70388,687349.4332,0.290000007,432617.2283,84331.54553,62617.8996,827.9000244,41,5.8,1,9,4.9,33,1,10,1,2,0.75,2.64,1.23,13.5,2.2,27.1,5,38,34.8,33.4,321.8891602,112,118.6119995,8.631,6.9678,2.1,0.79,4.62105,5.994825,1,0,1.37,1.26
"ADE",-66.98289937,-14.24562507,25.89583397,27.20000076,23.75,1826,286,54,56.79904938,796,181,543,181,10.57499981,64.87730408,150.8982239,33.09999847,16.79999924,16.29999924,27,23.75,170,226.5393989,1143391.319,482842.8786,55076.47885,"clear",20793.72406,583221.0318,0.277500004,531286.4556,47376.58827,53016.88928,890,41,5.8,1,9,4.9,33,1,12,1,2,0.875,2.49,1.24,14.8,1.7,23.1,5.4,40.5,36.4,37.9,321.8891602,111,118.9319992,8.631,6.9678,2.1,0.79,4.62105,5.994825,1,0,1.37,1.26
"ADE",-64.25721836,-14.19880439,25.84583282,26.89999962,24.20000076,1526,250,20,67.25898743,704,74,513,122,10.47500038,67.14743805,114.8211594,32.79999924,17.20000076,15.59999847,26.51666641,24.26666641,161,91.87716862,1084901.228,776208.5223,67602.44647,"white",45380.45556,800175.254,0.219999999,593886.0708,42777.02045,20810.00978,781.4000244,41,5.8,1,9,4.9,33,1,9,1,2,2.25,2.56,1.15,10.5,3.7,22.5,5.1,54.9,22.6,20.5,321.8891602,112,82.91919708,8.631,6.9678,2.1,0.79,4.62105,5.994825,1,0,1.37,1.26
"ADE",-63.78727335,-15.50978365,25.76250076,27.21666718,23.56666756,1668,268,40,60.47584915,748,142,549,182,10.57499981,64.48171234,155.9155273,33.09999847,16.70000076,16.39999771,26.85000038,23.65000153,186,139.9048253,1228196.543,725804.9113,73285.20746,"white",184087.3507,766773.9594,0.364999995,746837.5267,54097.26008,11130.4792,1018.400024,8,6,1,4,6.3,72,1,9,1,2,1.5,2.62,1.22,13.3,4.2,24.7,5.4,41.4,33.8,27.2,69,104,36.20299911,2.349,3.696,0.54,0.33,4.18866,3.28809,1,3,1.45,1.6
"ADE",-64.86814686,-15.93116984,25.69166565,27.23333359,23.11666679,2892,447,83,55.73738098,1258,279,1157,279,10.83333302,63.72549057,182.8167419,33,16,17,27.20000076,23.11666679,175,161.3879295,1283203.886,719616.4647,15096.68544,"white",248366.8941,642169.2298,0.093999997,748316.9952,81706.73076,12006.50366,1013.299988,8,6,1,4,6.3,72,1,12,1,2,0.75,4,1.18,18.4,2.4,29.2,5.3,27.9,43,54.8,69,112,109.7710037,2.349,3.696,0.54,0.33,4.18866,3.28809,1,3,1.45,1.6
"ADE",-65.71404786,-15.60342503,25.87916756,27.46666718,23.28333282,2544,396,69,57.78585052,1116,231,785,231,10.92500019,63.15028763,184.0511017,33.40000153,16.10000038,17.30000114,27.36666679,23.28333282,177,162.6523544,1261240.793,624180.1953,84530.68756,"white",217223.4416,581947.9443,0.116500001,692057.5716,105762.5702,34584.71415,1020.799988,28,6,1,9,5.7,49,1,12,1,2,0.875,3.58,1.22,17.6,3.9,25.7,5.3,32.4,41.9,40.3,321.8891602,111,70.58529663,2.349,3.696,0.6,0.33,4.18866,4.10517,1,3,1.37,1.4
"ADE",-66.13699837,-14.80747333,25.82083321,27.25,23.53333282,1872,291,44,60.72402954,833,152,577,152,10.47500038,63.10240936,162.3052521,33.20000076,16.60000038,16.60000038,27.04999924,23.53333282,174,156.8146569,1184776.273,571286.957,111229.523,"white",120123.8583,600257.1956,0.130999997,597727.7219,80107.65108,34038.28308,917.7999878,41,5.8,1,9,4.9,33,1,12,1,2,2.625,2.73,1.12,13.2,3,26.6,5.3,31.1,42.3,27.6,321.8891602,112,155.8800049,8.631,6.9678,2.1,0.79,4.62105,5.994825,1,0,1.37,1.26
"ADE",-67.64082238,-9.610376963,25.30416679,25.96666718,24.13333321,1794,253,38,51.99772263,733,152,434,193,10.85833263,72.3888855,80.74816132,32.20000076,17.20000076,15,25.70000076,24.16666603,159,237.242934,631531.6636,654437.904,78046.81936,"white",411232.2299,946007.6802,0.066,94107.2765,213160.335,10423.95532,1056.300049,43,4.4,0,18,4.6,20,1,11,3,3,5.375,2.88,1.18,13.1,6.4,28.3,4.7,23.7,48,29.3,206.9999847,104,63.56439972,4.5018,4.76,1.22,0.5,4.18642,4.73778,1,16,1.38,1.37
"ADE",-66.93590487,-8.954887331,25.53333282,26.11666679,24.60000038,2003,292,20,62.12440109,840,88,492,163,10.66666603,75.6501236,64.8190918,32.09999847,18,14.09999847,25.78333282,24.63333321,165,212.3217946,599422.2953,760720.2725,55736.34324,"white",446442.0378,1049419.737,0.034,51005.69163,169247.2057,40452.39605,1056.900024,54,4,0,14,3.9,29,0,12,3,4,3.125,2.79,1.1,11.9,1.5,26.2,3.9,35.1,38.7,23.5,206.9999847,104,119.2149963,9.5922,5.3193,2.19,0.51,4.235805,6.76125,1,15,1.46,1.49
"ADE",-62.89437785,-6.988418435,26.17499924,26.66666603,25.81666565,2196,315,33,54.46923065,872,145,334,251,10.19999981,75.00000763,37.8693924,33.09999847,19.5,13.59999847,25.91666603,26.04999924,66,363.8526885,287868.361,827371.5566,4852.721065,"white",286396.1307,1279612.2,0.003,27207.5334,117049.8627,6019.566306,1022.799988,60,4.4,0,9,4.3,21,0,12,3,4,1.875,3.01,1.12,17.2,1.3,27.2,4,22.4,50.5,40.1,69,104,98.12740326,1.6254,1.9551,0.43,0.21,2.464245,2.548845,1,5,1.26,1.33
"ADE",-62.42443284,-6.660673619,26.50833321,26.94999886,26.20000076,2154,306,35,52.83476639,856,155,331,264,9.916666985,76.87339783,33.9674263,33.09999847,20.20000076,12.89999771,26.25,26.41666603,44,374.6399998,271679.897,821688.5158,8721.627756,"white",240525.6884,1216716.861,0.0045,51694.05738,162034.9633,8940.507585,1009.099976,60,4.4,0,9,4.3,21,0,12,3,4,1.875,2.83,1.1,16,4.1,22.8,4,23.7,53.5,30.7,69,104,98.14089966,1.6254,1.9551,0.43,0.21,2.464245,2.548845,1,5,1.26,1.33
"ADE",-62.42443284,-6.426570179,26.60416603,27.03333282,26.31666565,2116,297,39,50.88745499,830,167,462,272,9.875,77.75591278,33.1291008,33.09999847,20.39999962,12.69999886,26.33333206,26.51666641,46,390.4535623,248679.2687,799747.3269,15714.74492,"white",214638.9293,1205042.035,0.0045,63633.13716,186917.3835,14051.19618,1041.199951,60,4.4,0,9,4.3,21,0,12,3,4,2,2.58,1.12,15.5,3.7,23.5,4,20,56.5,29.6,69,104,138.0090027,1.6254,1.9551,0.43,0.21,2.464245,2.548845,1,5,1.26,1.33
"ADE",-62.65940535,-5.349694355,26.66666603,27,26.40000153,2318,298,70,46.23673248,850,239,463,354,9.316666603,82.44838715,27.7434063,32.5,21.20000076,11.29999924,26.45000076,26.60000038,60,398.3208398,136317.3488,686533.3001,17846.7651,"black",106610.322,1181706.302,0.041000001,5131.484805,249283.7426,28305.79189,1082.400024,60,4.4,0,9,4.3,21,0,12,3,4,2.875,2.89,1.09,17.3,1.1,26.7,4.1,15.2,58.1,39.9,206.9999847,104,128.1829987,1.6254,1.9551,0.43,0.21,2.464245,2.548845,1,5,1.26,1.33
"ADE",-62.28344934,-4.881487475,26.94166756,27.25,26.70000076,2429,306,81,43.04991913,865,279,477,420,8.966667175,85.39681244,26.27072334,32.40000153,21.89999962,10.50000191,26.85000038,26.89999962,18,352.8666829,108178.3481,672842.6389,18330.49805,"black",42327.64148,1125020.867,0.1525,3009.10876,210887.012,14058.82698,1057.199951,60,4.4,0,9,4.3,21,0,12,3,4,3.875,2.92,1.05,25.9,4.7,30.4,4.3,19,50.6,53.3,206.9999847,104,137.8730011,1.6254,1.9551,0.43,0.21,2.464245,2.548845,1,5,1.26,1.33
